species,count,strat_name,r_year,year_cent,firstyr,strat_idx1,strat_idx2,strat_idx3,strat_idx4,year_idx1,year_idx2,year_idx3,year_idx4,route_idx1,obser_idx1,obser_route_idx1,row_idx1
carolina_wren,32,US-TN-28,1992,-6,1,72,72,72,72,23,23,23,23,1575,34,3866,41617
carolina_wren,36,US-TN-28,1993,-5,0,72,72,72,72,24,24,24,24,1575,34,3866,41618
carolina_wren,27,US-TN-28,1994,-4,0,72,72,72,72,25,25,25,25,1575,34,3866,41619
carolina_wren,33,US-TN-28,1995,-3,0,72,72,72,72,26,26,26,26,1575,34,3866,41620
carolina_wren,9,US-TN-28,1996,-2,0,72,72,72,72,27,27,27,27,1575,34,3866,41621
carolina_wren,21,US-TN-28,1997,-1,0,72,72,72,72,28,28,28,28,1575,34,3866,41622
carolina_wren,26,US-TN-28,1998,0,0,72,72,72,72,29,29,29,29,1575,34,3866,41623
carolina_wren,21,US-TN-28,1999,1,0,72,72,72,72,30,30,30,30,1575,34,3866,41624
carolina_wren,46,US-TN-28,2000,2,0,72,72,72,72,31,31,31,31,1575,34,3866,41625
carolina_wren,32,US-TN-28,2001,3,0,72,72,72,72,32,32,32,32,1575,34,3866,41626
carolina_wren,39,US-TN-28,2002,4,0,72,72,72,72,33,33,33,33,1575,34,3866,41627
carolina_wren,37,US-TN-28,2003,5,0,72,72,72,72,34,34,34,34,1575,34,3866,41628
carolina_wren,28,US-TN-28,2004,6,0,72,72,72,72,35,35,35,35,1575,34,3866,41629
carolina_wren,45,US-TN-28,2005,7,0,72,72,72,72,36,36,36,36,1575,34,3866,41630
carolina_wren,51,US-TN-28,2006,8,0,72,72,72,72,37,37,37,37,1575,34,3866,41631
carolina_wren,44,US-TN-28,2007,9,0,72,72,72,72,38,38,38,38,1575,34,3866,41632
carolina_wren,40,US-TN-28,2008,10,0,72,72,72,72,39,39,39,39,1575,34,3866,41633
carolina_wren,34,US-TN-28,2009,11,0,72,72,72,72,40,40,40,40,1575,34,3866,41634
carolina_wren,35,US-TN-28,2010,12,0,72,72,72,72,41,41,41,41,1575,34,3866,41635
carolina_wren,35,US-TN-28,2011,13,0,72,72,72,72,42,42,42,42,1575,34,3866,41636
carolina_wren,40,US-TN-28,2012,14,0,72,72,72,72,43,43,43,43,1575,34,3866,41637
carolina_wren,43,US-TN-28,2013,15,0,72,72,72,72,44,44,44,44,1575,34,3866,41638
carolina_wren,47,US-TN-28,2014,16,0,72,72,72,72,45,45,45,45,1575,34,3866,41639
carolina_wren,29,US-TN-28,2015,17,0,72,72,72,72,46,46,46,46,1575,34,3866,41640
carolina_wren,33,US-TN-28,2016,18,0,72,72,72,72,47,47,47,47,1575,34,3866,41641
carolina_wren,31,US-TN-28,2017,19,0,72,72,72,72,48,48,48,48,1575,34,3866,41642
carolina_wren,47,US-TN-28,2018,20,0,72,72,72,72,49,49,49,49,1575,34,3866,41643
carolina_wren,48,US-TN-28,2019,21,0,72,72,72,72,50,50,50,50,1575,34,3866,41644
carolina_wren,8,US-TN-28,1970,-28,0,72,72,72,72,1,1,1,1,1576,36,4003,41645
carolina_wren,6,US-TN-28,1971,-27,0,72,72,72,72,2,2,2,2,1576,36,4003,41646
carolina_wren,9,US-TN-28,1972,-26,0,72,72,72,72,3,3,3,3,1576,36,4003,41647
carolina_wren,16,US-TN-28,1973,-25,0,72,72,72,72,4,4,4,4,1576,36,4003,41648
carolina_wren,8,US-TN-28,1974,-24,0,72,72,72,72,5,5,5,5,1576,36,4003,41649
carolina_wren,11,US-TN-28,1975,-23,0,72,72,72,72,6,6,6,6,1576,36,4003,41650
carolina_wren,6,US-TN-28,1976,-22,0,72,72,72,72,7,7,7,7,1576,36,4003,41651
carolina_wren,11,US-TN-28,1977,-21,0,72,72,72,72,8,8,8,8,1576,36,4003,41652
carolina_wren,8,US-TN-28,1978,-20,0,72,72,72,72,9,9,9,9,1576,36,4003,41653
carolina_wren,7,US-TN-28,1979,-19,0,72,72,72,72,10,10,10,10,1576,36,4003,41654
carolina_wren,4,US-TN-28,1980,-18,0,72,72,72,72,11,11,11,11,1576,36,4003,41655
carolina_wren,10,US-TN-28,1981,-17,0,72,72,72,72,12,12,12,12,1576,36,4003,41656
carolina_wren,5,US-TN-28,1982,-16,0,72,72,72,72,13,13,13,13,1576,36,4003,41657
carolina_wren,9,US-TN-28,1983,-15,0,72,72,72,72,14,14,14,14,1576,36,4003,41658
carolina_wren,7,US-TN-28,1984,-14,0,72,72,72,72,15,15,15,15,1576,36,4003,41659
carolina_wren,8,US-TN-28,1985,-13,0,72,72,72,72,16,16,16,16,1576,36,4003,41660
carolina_wren,8,US-TN-28,1986,-12,0,72,72,72,72,17,17,17,17,1576,36,4003,41661
carolina_wren,12,US-TN-28,1987,-11,0,72,72,72,72,18,18,18,18,1576,36,4003,41662
carolina_wren,6,US-TN-28,1988,-10,0,72,72,72,72,19,19,19,19,1576,36,4003,41663
carolina_wren,3,US-TN-28,1989,-9,0,72,72,72,72,20,20,20,20,1576,36,4003,41664
carolina_wren,4,US-TN-28,1990,-8,0,72,72,72,72,21,21,21,21,1576,36,4003,41665
carolina_wren,10,US-TN-28,1991,-7,0,72,72,72,72,22,22,22,22,1576,36,4003,41666
carolina_wren,15,US-TN-28,1992,-6,0,72,72,72,72,23,23,23,23,1576,36,4003,41667
carolina_wren,2,US-TN-28,1993,-5,1,72,72,72,72,24,24,24,24,1576,37,4059,41668
carolina_wren,4,US-TN-28,1970,-28,0,72,72,72,72,1,1,1,1,1577,38,4116,41669
carolina_wren,8,US-TN-28,1971,-27,0,72,72,72,72,2,2,2,2,1577,38,4116,41670
carolina_wren,9,US-TN-28,1972,-26,0,72,72,72,72,3,3,3,3,1577,38,4116,41671
carolina_wren,12,US-TN-28,1973,-25,0,72,72,72,72,4,4,4,4,1577,38,4116,41672
carolina_wren,12,US-TN-28,1974,-24,0,72,72,72,72,5,5,5,5,1577,38,4116,41673
carolina_wren,21,US-TN-28,1975,-23,1,72,72,72,72,6,6,6,6,1577,40,4306,41674
carolina_wren,9,US-TN-28,1976,-22,0,72,72,72,72,7,7,7,7,1577,38,4116,41675
carolina_wren,10,US-TN-28,1977,-21,0,72,72,72,72,8,8,8,8,1577,38,4116,41676
carolina_wren,7,US-TN-28,1978,-20,0,72,72,72,72,9,9,9,9,1577,38,4116,41677
carolina_wren,9,US-TN-28,1979,-19,0,72,72,72,72,10,10,10,10,1577,38,4116,41678
carolina_wren,8,US-TN-28,1980,-18,0,72,72,72,72,11,11,11,11,1577,38,4116,41679
carolina_wren,5,US-TN-28,1981,-17,0,72,72,72,72,12,12,12,12,1577,38,4116,41680
carolina_wren,10,US-TN-28,1982,-16,0,72,72,72,72,13,13,13,13,1577,38,4116,41681
carolina_wren,14,US-TN-28,1983,-15,0,72,72,72,72,14,14,14,14,1577,38,4116,41682
carolina_wren,13,US-TN-28,1984,-14,0,72,72,72,72,15,15,15,15,1577,38,4116,41683
carolina_wren,9,US-TN-28,1985,-13,0,72,72,72,72,16,16,16,16,1577,38,4116,41684
carolina_wren,12,US-TN-28,1986,-12,0,72,72,72,72,17,17,17,17,1577,38,4116,41685
carolina_wren,19,US-TN-28,1987,-11,0,72,72,72,72,18,18,18,18,1577,38,4116,41686
carolina_wren,15,US-TN-28,1988,-10,0,72,72,72,72,19,19,19,19,1577,38,4116,41687
carolina_wren,5,US-TN-28,1989,-9,0,72,72,72,72,20,20,20,20,1577,38,4116,41688
carolina_wren,21,US-TN-28,1990,-8,0,72,72,72,72,21,21,21,21,1577,38,4116,41689
carolina_wren,24,US-TN-28,1991,-7,0,72,72,72,72,22,22,22,22,1577,38,4116,41690
carolina_wren,10,US-TN-28,1992,-6,0,72,72,72,72,23,23,23,23,1577,38,4116,41691
carolina_wren,18,US-TN-28,1993,-5,1,72,72,72,72,24,24,24,24,1577,41,4357,41692
carolina_wren,16,US-TN-28,1994,-4,0,72,72,72,72,25,25,25,25,1577,41,4357,41693
carolina_wren,28,US-TN-28,1995,-3,0,72,72,72,72,26,26,26,26,1577,41,4357,41694
carolina_wren,13,US-TN-28,1996,-2,0,72,72,72,72,27,27,27,27,1577,41,4357,41695
carolina_wren,24,US-TN-28,1997,-1,0,72,72,72,72,28,28,28,28,1577,41,4357,41696
carolina_wren,14,US-TN-28,1998,0,0,72,72,72,72,29,29,29,29,1577,41,4357,41697
carolina_wren,8,US-TN-28,1999,1,0,72,72,72,72,30,30,30,30,1577,41,4357,41698
carolina_wren,23,US-TN-28,2000,2,1,72,72,72,72,31,31,31,31,1577,39,4171,41699
carolina_wren,17,US-TN-28,2001,3,0,72,72,72,72,32,32,32,32,1577,39,4171,41700
carolina_wren,30,US-TN-28,2002,4,0,72,72,72,72,33,33,33,33,1577,39,4171,41701
carolina_wren,34,US-TN-28,2004,6,0,72,72,72,72,35,35,35,35,1577,39,4171,41702
carolina_wren,15,US-TN-28,1970,-28,0,72,72,72,72,1,1,1,1,1578,42,4410,41703
carolina_wren,18,US-TN-28,1971,-27,0,72,72,72,72,2,2,2,2,1578,42,4410,41704
carolina_wren,25,US-TN-28,1972,-26,0,72,72,72,72,3,3,3,3,1578,42,4410,41705
carolina_wren,23,US-TN-28,1973,-25,0,72,72,72,72,4,4,4,4,1578,42,4410,41706
carolina_wren,39,US-TN-28,1974,-24,0,72,72,72,72,5,5,5,5,1578,42,4410,41707
carolina_wren,22,US-TN-28,1975,-23,0,72,72,72,72,6,6,6,6,1578,42,4410,41708
carolina_wren,20,US-TN-28,1976,-22,0,72,72,72,72,7,7,7,7,1578,42,4410,41709
carolina_wren,22,US-TN-28,1977,-21,0,72,72,72,72,8,8,8,8,1578,42,4410,41710
carolina_wren,21,US-TN-28,1978,-20,0,72,72,72,72,9,9,9,9,1578,42,4410,41711
carolina_wren,24,US-TN-28,1979,-19,0,72,72,72,72,10,10,10,10,1578,42,4410,41712
carolina_wren,24,US-TN-28,1980,-18,0,72,72,72,72,11,11,11,11,1578,42,4410,41713
carolina_wren,12,US-TN-28,1981,-17,0,72,72,72,72,12,12,12,12,1578,42,4410,41714
carolina_wren,22,US-TN-28,1982,-16,0,72,72,72,72,13,13,13,13,1578,42,4410,41715
carolina_wren,22,US-TN-28,1983,-15,0,72,72,72,72,14,14,14,14,1578,42,4410,41716
carolina_wren,27,US-TN-28,1984,-14,0,72,72,72,72,15,15,15,15,1578,42,4410,41717
carolina_wren,23,US-TN-28,1985,-13,0,72,72,72,72,16,16,16,16,1578,42,4410,41718
carolina_wren,30,US-TN-28,1986,-12,1,72,72,72,72,17,17,17,17,1578,43,4466,41719
carolina_wren,26,US-TN-28,1987,-11,0,72,72,72,72,18,18,18,18,1578,43,4466,41720
carolina_wren,24,US-TN-28,1988,-10,0,72,72,72,72,19,19,19,19,1578,43,4466,41721
carolina_wren,19,US-TN-28,1989,-9,0,72,72,72,72,20,20,20,20,1578,43,4466,41722
carolina_wren,51,US-TN-28,1990,-8,0,72,72,72,72,21,21,21,21,1578,43,4466,41723
carolina_wren,33,US-TN-28,1991,-7,0,72,72,72,72,22,22,22,22,1578,43,4466,41724
carolina_wren,37,US-TN-28,1992,-6,0,72,72,72,72,23,23,23,23,1578,43,4466,41725
carolina_wren,39,US-TN-28,1995,-3,0,72,72,72,72,26,26,26,26,1578,43,4466,41726
carolina_wren,31,US-TN-28,2001,3,1,72,72,72,72,32,32,32,32,1578,45,4574,41727
carolina_wren,81,US-TN-28,2019,21,1,72,72,72,72,50,50,50,50,1578,44,4521,41728
carolina_wren,4,US-TN-28,1970,-28,1,72,72,72,72,1,1,1,1,1579,55,5144,41729
carolina_wren,8,US-TN-28,1971,-27,0,72,72,72,72,2,2,2,2,1579,55,5144,41730
carolina_wren,12,US-TN-28,1972,-26,0,72,72,72,72,3,3,3,3,1579,55,5144,41731
carolina_wren,20,US-TN-28,1973,-25,0,72,72,72,72,4,4,4,4,1579,55,5144,41732
carolina_wren,18,US-TN-28,1974,-24,1,72,72,72,72,5,5,5,5,1579,49,4781,41733
carolina_wren,13,US-TN-28,1975,-23,0,72,72,72,72,6,6,6,6,1579,49,4781,41734
carolina_wren,20,US-TN-28,1976,-22,1,72,72,72,72,7,7,7,7,1579,51,4958,41735
carolina_wren,13,US-TN-28,1977,-21,0,72,72,72,72,8,8,8,8,1579,51,4958,41736
carolina_wren,18,US-TN-28,1978,-20,0,72,72,72,72,9,9,9,9,1579,51,4958,41737
carolina_wren,8,US-TN-28,1979,-19,1,72,72,72,72,10,10,10,10,1579,47,4678,41738
carolina_wren,8,US-TN-28,1980,-18,0,72,72,72,72,11,11,11,11,1579,47,4678,41739
carolina_wren,4,US-TN-28,1981,-17,1,72,72,72,72,12,12,12,12,1579,52,5005,41740
carolina_wren,13,US-TN-28,1982,-16,0,72,72,72,72,13,13,13,13,1579,47,4678,41741
carolina_wren,12,US-TN-28,1983,-15,0,72,72,72,72,14,14,14,14,1579,47,4678,41742
carolina_wren,20,US-TN-28,1984,-14,0,72,72,72,72,15,15,15,15,1579,49,4781,41743
carolina_wren,9,US-TN-28,1985,-13,0,72,72,72,72,16,16,16,16,1579,47,4678,41744
carolina_wren,12,US-TN-28,1986,-12,0,72,72,72,72,17,17,17,17,1579,47,4678,41745
carolina_wren,9,US-TN-28,1987,-11,1,72,72,72,72,18,18,18,18,1579,46,4624,41746
carolina_wren,19,US-TN-28,1989,-9,0,72,72,72,72,20,20,20,20,1579,47,4678,41747
carolina_wren,18,US-TN-28,1990,-8,0,72,72,72,72,21,21,21,21,1579,47,4678,41748
carolina_wren,18,US-TN-28,1991,-7,0,72,72,72,72,22,22,22,22,1579,47,4678,41749
carolina_wren,23,US-TN-28,1992,-6,1,72,72,72,72,23,23,23,23,1579,50,4911,41750
carolina_wren,7,US-TN-28,1993,-5,1,72,72,72,72,24,24,24,24,1579,56,5192,41751
carolina_wren,12,US-TN-28,1994,-4,1,72,72,72,72,25,25,25,25,1579,54,5098,41752
carolina_wren,18,US-TN-28,1995,-3,0,72,72,72,72,26,26,26,26,1579,54,5098,41753
carolina_wren,5,US-TN-28,1996,-2,1,72,72,72,72,27,27,27,27,1579,53,5050,41754
carolina_wren,5,US-TN-28,1997,-1,0,72,72,72,72,28,28,28,28,1579,53,5050,41755
carolina_wren,18,US-TN-28,1999,1,0,72,72,72,72,30,30,30,30,1579,53,5050,41756
carolina_wren,15,US-TN-28,2001,3,0,72,72,72,72,32,32,32,32,1579,53,5050,41757
carolina_wren,16,US-TN-28,2002,4,0,72,72,72,72,33,33,33,33,1579,53,5050,41758
carolina_wren,15,US-TN-28,2003,5,0,72,72,72,72,34,34,34,34,1579,53,5050,41759
carolina_wren,28,US-TN-28,2004,6,0,72,72,72,72,35,35,35,35,1579,53,5050,41760
carolina_wren,19,US-TN-28,2006,8,0,72,72,72,72,37,37,37,37,1579,53,5050,41761
carolina_wren,19,US-TN-28,2011,13,1,72,72,72,72,42,42,42,42,1579,57,5235,41762
carolina_wren,14,US-TN-28,1970,-28,0,72,72,72,72,1,1,1,1,1580,58,5278,41763
carolina_wren,16,US-TN-28,1971,-27,0,72,72,72,72,2,2,2,2,1580,58,5278,41764
carolina_wren,19,US-TN-28,1972,-26,0,72,72,72,72,3,3,3,3,1580,58,5278,41765
carolina_wren,17,US-TN-28,1973,-25,0,72,72,72,72,4,4,4,4,1580,58,5278,41766
carolina_wren,31,US-TN-28,1974,-24,0,72,72,72,72,5,5,5,5,1580,58,5278,41767
carolina_wren,22,US-TN-28,1975,-23,0,72,72,72,72,6,6,6,6,1580,58,5278,41768
carolina_wren,31,US-TN-28,1976,-22,0,72,72,72,72,7,7,7,7,1580,58,5278,41769
carolina_wren,11,US-TN-28,1977,-21,0,72,72,72,72,8,8,8,8,1580,58,5278,41770
carolina_wren,18,US-TN-28,1978,-20,0,72,72,72,72,9,9,9,9,1580,58,5278,41771
carolina_wren,12,US-TN-28,1979,-19,0,72,72,72,72,10,10,10,10,1580,58,5278,41772
carolina_wren,19,US-TN-28,1980,-18,0,72,72,72,72,11,11,11,11,1580,58,5278,41773
carolina_wren,10,US-TN-28,1981,-17,0,72,72,72,72,12,12,12,12,1580,58,5278,41774
carolina_wren,16,US-TN-28,1982,-16,0,72,72,72,72,13,13,13,13,1580,58,5278,41775
carolina_wren,20,US-TN-28,1983,-15,0,72,72,72,72,14,14,14,14,1580,58,5278,41776
carolina_wren,12,US-TN-28,1984,-14,0,72,72,72,72,15,15,15,15,1580,58,5278,41777
carolina_wren,13,US-TN-28,1985,-13,0,72,72,72,72,16,16,16,16,1580,58,5278,41778
carolina_wren,19,US-TN-28,1987,-11,1,72,72,72,72,18,18,18,18,1580,59,5319,41779
carolina_wren,18,US-TN-28,1988,-10,0,72,72,72,72,19,19,19,19,1580,59,5319,41780
carolina_wren,19,US-TN-28,1989,-9,0,72,72,72,72,20,20,20,20,1580,59,5319,41781
carolina_wren,12,US-TN-28,1970,-28,0,72,72,72,72,1,1,1,1,1582,60,5449,41782
carolina_wren,19,US-TN-28,1971,-27,0,72,72,72,72,2,2,2,2,1582,60,5449,41783
carolina_wren,20,US-TN-28,1972,-26,0,72,72,72,72,3,3,3,3,1582,60,5449,41784
carolina_wren,25,US-TN-28,1973,-25,0,72,72,72,72,4,4,4,4,1582,60,5449,41785
carolina_wren,27,US-TN-28,1974,-24,0,72,72,72,72,5,5,5,5,1582,60,5449,41786
carolina_wren,20,US-TN-28,1975,-23,0,72,72,72,72,6,6,6,6,1582,60,5449,41787
carolina_wren,18,US-TN-28,1976,-22,0,72,72,72,72,7,7,7,7,1582,60,5449,41788
carolina_wren,7,US-TN-28,1977,-21,0,72,72,72,72,8,8,8,8,1582,60,5449,41789
carolina_wren,14,US-TN-28,1978,-20,1,72,72,72,72,9,9,9,9,1582,64,5622,41790
carolina_wren,17,US-TN-28,1979,-19,0,72,72,72,72,10,10,10,10,1582,64,5622,41791
carolina_wren,25,US-TN-28,1980,-18,0,72,72,72,72,11,11,11,11,1582,64,5622,41792
carolina_wren,6,US-TN-28,1981,-17,0,72,72,72,72,12,12,12,12,1582,64,5622,41793
carolina_wren,7,US-TN-28,1983,-15,1,72,72,72,72,14,14,14,14,1582,61,5492,41794
carolina_wren,10,US-TN-28,1984,-14,0,72,72,72,72,15,15,15,15,1582,61,5492,41795
carolina_wren,9,US-TN-28,1985,-13,0,72,72,72,72,16,16,16,16,1582,61,5492,41796
carolina_wren,18,US-TN-28,1986,-12,0,72,72,72,72,17,17,17,17,1582,61,5492,41797
carolina_wren,25,US-TN-28,1987,-11,0,72,72,72,72,18,18,18,18,1582,61,5492,41798
carolina_wren,27,US-TN-28,1988,-10,0,72,72,72,72,19,19,19,19,1582,61,5492,41799
carolina_wren,25,US-TN-28,1989,-9,0,72,72,72,72,20,20,20,20,1582,61,5492,41800
carolina_wren,27,US-TN-28,1990,-8,0,72,72,72,72,21,21,21,21,1582,61,5492,41801
carolina_wren,24,US-TN-28,1991,-7,0,72,72,72,72,22,22,22,22,1582,61,5492,41802
carolina_wren,38,US-TN-28,1992,-6,0,72,72,72,72,23,23,23,23,1582,61,5492,41803
carolina_wren,42,US-TN-28,1995,-3,0,72,72,72,72,26,26,26,26,1582,61,5492,41804
carolina_wren,12,US-TN-28,2001,3,1,72,72,72,72,32,32,32,32,1582,62,5537,41805
carolina_wren,19,US-TN-28,2002,4,0,72,72,72,72,33,33,33,33,1582,62,5537,41806
carolina_wren,31,US-TN-28,2004,6,0,72,72,72,72,35,35,35,35,1582,62,5537,41807
carolina_wren,24,US-TN-28,2005,7,0,72,72,72,72,36,36,36,36,1582,62,5537,41808
carolina_wren,50,US-TN-28,2006,8,0,72,72,72,72,37,37,37,37,1582,62,5537,41809
carolina_wren,17,US-TN-28,2007,9,1,72,72,72,72,38,38,38,38,1582,63,5580,41810
carolina_wren,21,US-TN-28,2008,10,0,72,72,72,72,39,39,39,39,1582,63,5580,41811
carolina_wren,38,US-TN-28,2009,11,0,72,72,72,72,40,40,40,40,1582,63,5580,41812
carolina_wren,37,US-TN-28,2010,12,0,72,72,72,72,41,41,41,41,1582,63,5580,41813
carolina_wren,21,US-TN-28,2011,13,0,72,72,72,72,42,42,42,42,1582,63,5580,41814
carolina_wren,33,US-TN-28,2012,14,0,72,72,72,72,43,43,43,43,1582,63,5580,41815
carolina_wren,40,US-TN-28,2013,15,0,72,72,72,72,44,44,44,44,1582,63,5580,41816
carolina_wren,37,US-TN-28,2014,16,0,72,72,72,72,45,45,45,45,1582,63,5580,41817
carolina_wren,35,US-TN-28,2015,17,0,72,72,72,72,46,46,46,46,1582,63,5580,41818
carolina_wren,32,US-TN-28,2016,18,0,72,72,72,72,47,47,47,47,1582,63,5580,41819
carolina_wren,28,US-TN-28,2017,19,0,72,72,72,72,48,48,48,48,1582,63,5580,41820
carolina_wren,32,US-TN-28,2018,20,0,72,72,72,72,49,49,49,49,1582,63,5580,41821
carolina_wren,34,US-TN-28,2019,21,0,72,72,72,72,50,50,50,50,1582,63,5580,41822
carolina_wren,7,US-TN-28,1970,-28,0,72,72,72,72,1,1,1,1,1583,67,5752,41823
carolina_wren,9,US-TN-28,1971,-27,0,72,72,72,72,2,2,2,2,1583,67,5752,41824
carolina_wren,13,US-TN-28,1972,-26,0,72,72,72,72,3,3,3,3,1583,67,5752,41825
carolina_wren,12,US-TN-28,1973,-25,0,72,72,72,72,4,4,4,4,1583,67,5752,41826
carolina_wren,15,US-TN-28,1974,-24,0,72,72,72,72,5,5,5,5,1583,67,5752,41827
carolina_wren,25,US-TN-28,1975,-23,0,72,72,72,72,6,6,6,6,1583,67,5752,41828
carolina_wren,16,US-TN-28,1976,-22,0,72,72,72,72,7,7,7,7,1583,67,5752,41829
carolina_wren,9,US-TN-28,1977,-21,0,72,72,72,72,8,8,8,8,1583,67,5752,41830
carolina_wren,18,US-TN-28,1978,-20,0,72,72,72,72,9,9,9,9,1583,67,5752,41831
carolina_wren,11,US-TN-28,1979,-19,0,72,72,72,72,10,10,10,10,1583,67,5752,41832
carolina_wren,15,US-TN-28,1980,-18,0,72,72,72,72,11,11,11,11,1583,67,5752,41833
carolina_wren,14,US-TN-28,1981,-17,0,72,72,72,72,12,12,12,12,1583,67,5752,41834
carolina_wren,21,US-TN-28,1982,-16,0,72,72,72,72,13,13,13,13,1583,67,5752,41835
carolina_wren,17,US-TN-28,1983,-15,0,72,72,72,72,14,14,14,14,1583,67,5752,41836
carolina_wren,18,US-TN-28,1984,-14,0,72,72,72,72,15,15,15,15,1583,67,5752,41837
carolina_wren,6,US-TN-28,1985,-13,0,72,72,72,72,16,16,16,16,1583,67,5752,41838
carolina_wren,17,US-TN-28,1986,-12,1,72,72,72,72,17,17,17,17,1583,68,5794,41839
carolina_wren,20,US-TN-28,1987,-11,0,72,72,72,72,18,18,18,18,1583,68,5794,41840
carolina_wren,28,US-TN-28,1988,-10,0,72,72,72,72,19,19,19,19,1583,68,5794,41841
carolina_wren,32,US-TN-28,1989,-9,0,72,72,72,72,20,20,20,20,1583,68,5794,41842
carolina_wren,28,US-TN-28,1990,-8,0,72,72,72,72,21,21,21,21,1583,68,5794,41843
carolina_wren,26,US-TN-28,1991,-7,0,72,72,72,72,22,22,22,22,1583,68,5794,41844
carolina_wren,29,US-TN-28,1992,-6,0,72,72,72,72,23,23,23,23,1583,68,5794,41845
carolina_wren,28,US-TN-28,1993,-5,0,72,72,72,72,24,24,24,24,1583,68,5794,41846
carolina_wren,33,US-TN-28,1994,-4,0,72,72,72,72,25,25,25,25,1583,68,5794,41847
carolina_wren,12,US-TN-28,1996,-2,0,72,72,72,72,27,27,27,27,1583,68,5794,41848
carolina_wren,27,US-TN-28,1997,-1,0,72,72,72,72,28,28,28,28,1583,68,5794,41849
carolina_wren,20,US-TN-28,1999,1,0,72,72,72,72,30,30,30,30,1583,68,5794,41850
carolina_wren,34,US-TN-28,2001,3,1,72,72,72,72,32,32,32,32,1583,66,5709,41851
carolina_wren,28,US-TN-28,2002,4,0,72,72,72,72,33,33,33,33,1583,66,5709,41852
carolina_wren,26,US-TN-28,2003,5,0,72,72,72,72,34,34,34,34,1583,66,5709,41853
carolina_wren,32,US-TN-28,2004,6,0,72,72,72,72,35,35,35,35,1583,66,5709,41854
carolina_wren,26,US-TN-28,2005,7,0,72,72,72,72,36,36,36,36,1583,66,5709,41855
carolina_wren,32,US-TN-28,2006,8,0,72,72,72,72,37,37,37,37,1583,66,5709,41856
carolina_wren,24,US-TN-28,2007,9,0,72,72,72,72,38,38,38,38,1583,66,5709,41857
carolina_wren,34,US-TN-28,2008,10,0,72,72,72,72,39,39,39,39,1583,66,5709,41858
carolina_wren,36,US-TN-28,2009,11,0,72,72,72,72,40,40,40,40,1583,66,5709,41859
carolina_wren,36,US-TN-28,2010,12,0,72,72,72,72,41,41,41,41,1583,66,5709,41860
carolina_wren,24,US-TN-28,2011,13,0,72,72,72,72,42,42,42,42,1583,66,5709,41861
carolina_wren,26,US-TN-28,2012,14,0,72,72,72,72,43,43,43,43,1583,66,5709,41862
carolina_wren,41,US-TN-28,2013,15,0,72,72,72,72,44,44,44,44,1583,66,5709,41863
carolina_wren,32,US-TN-28,2014,16,0,72,72,72,72,45,45,45,45,1583,66,5709,41864
carolina_wren,28,US-TN-28,2015,17,0,72,72,72,72,46,46,46,46,1583,66,5709,41865
carolina_wren,23,US-TN-28,2016,18,0,72,72,72,72,47,47,47,47,1583,66,5709,41866
carolina_wren,34,US-TN-28,2017,19,0,72,72,72,72,48,48,48,48,1583,66,5709,41867
carolina_wren,36,US-TN-28,2018,20,0,72,72,72,72,49,49,49,49,1583,66,5709,41868
carolina_wren,39,US-TN-28,2019,21,0,72,72,72,72,50,50,50,50,1583,66,5709,41869
carolina_wren,2,US-TN-28,1970,-28,0,72,72,72,72,1,1,1,1,1584,70,5953,41870
carolina_wren,9,US-TN-28,1971,-27,0,72,72,72,72,2,2,2,2,1584,70,5953,41871
carolina_wren,13,US-TN-28,1972,-26,0,72,72,72,72,3,3,3,3,1584,70,5953,41872
carolina_wren,9,US-TN-28,1973,-25,0,72,72,72,72,4,4,4,4,1584,70,5953,41873
carolina_wren,15,US-TN-28,1974,-24,0,72,72,72,72,5,5,5,5,1584,70,5953,41874
carolina_wren,15,US-TN-28,1975,-23,0,72,72,72,72,6,6,6,6,1584,70,5953,41875
carolina_wren,15,US-TN-28,1976,-22,0,72,72,72,72,7,7,7,7,1584,70,5953,41876
carolina_wren,2,US-TN-28,1977,-21,0,72,72,72,72,8,8,8,8,1584,70,5953,41877
carolina_wren,2,US-TN-28,1978,-20,0,72,72,72,72,9,9,9,9,1584,70,5953,41878
carolina_wren,2,US-TN-28,1979,-19,0,72,72,72,72,10,10,10,10,1584,70,5953,41879
carolina_wren,2,US-TN-28,1980,-18,0,72,72,72,72,11,11,11,11,1584,70,5953,41880
carolina_wren,6,US-TN-28,1983,-15,0,72,72,72,72,14,14,14,14,1584,70,5953,41881
carolina_wren,10,US-TN-28,1984,-14,0,72,72,72,72,15,15,15,15,1584,70,5953,41882
carolina_wren,3,US-TN-28,1985,-13,0,72,72,72,72,16,16,16,16,1584,70,5953,41883
carolina_wren,3,US-TN-28,1986,-12,0,72,72,72,72,17,17,17,17,1584,70,5953,41884
carolina_wren,0,US-TN-28,1987,-11,0,72,72,72,72,18,18,18,18,1584,70,5953,41885
carolina_wren,15,US-TN-28,1991,-7,1,72,72,72,72,22,22,22,22,1584,71,5994,41886
carolina_wren,4,US-TN-28,1992,-6,0,72,72,72,72,23,23,23,23,1584,71,5994,41887
carolina_wren,3,US-TN-28,1993,-5,0,72,72,72,72,24,24,24,24,1584,71,5994,41888
carolina_wren,3,US-TN-28,1994,-4,0,72,72,72,72,25,25,25,25,1584,71,5994,41889
